25, 9, -405
25, 9, -405
71, -76, -361
101, -110, -218
107, -166, -136
139, -279, -99
201, -371, 53
201, -371, 53
249, -485, 467
263, -603, 965
328, -643, 1588
463, -563, 1998
581, -421, 1998
690, -62, 1998
731, 195, 1998
741, 134, 1998
713, -78, 1998
713, -78, 1998
678, -339, 1998
607, -602, 1859
478, -734, 1012
310, -758, 249
99, -750, -207
-,-,-
60, 163, 637
81, 125, 462
76, 83, 425
76, 83, 425
106, 26, 196
100, -49, 83
110, -207, 108
186, -344, -6
186, -344, -6
263, -402, -118
329, -434, -140
420, -435, -46
514, -477, 215
612, -526, 618
668, -630, 1212
682, -725, 1776
594, -871, 1998
590, -780, 1998
599, -697, 1998
599, -697, 1998
633, -790, 1998
703, -639, 1998
775, -515, 1998
812, -477, 1998
806, -474, 1998
771, -536, 1998
693, -622, 1837
595, -671, 1372
466, -759, 823
294, -731, 355
135, -692, 69
-10, -612, -123
-86, -439, -321
